Date,Cash,Position,Portfolio Value
2013-07-10 00:00:00.000000,10000.0,0.0,10000.0
2020-04-10 00:00:00.000000,0.0,10545.186122535062,10000.0
2020-04-11 00:00:00.000000,8407.676895497205,0.0,8407.676895497205
2020-04-12 00:00:00.000000,0.0,9553.092711620504,8407.676895497205
2020-04-13 00:00:00.000000,7457.1441706909645,0.0,7457.1441706909645
2020-04-14 00:00:00.000000,7457.1441706909645,0.0,7457.1441706909645
2020-04-15 00:00:00.000000,7457.1441706909645,0.0,7457.1441706909645
2020-04-16 00:00:00.000000,0.0,10777.77738212309,7457.144170690965
2020-04-17 00:00:00.000000,7064.833073981685,0.0,7064.833073981685
2020-04-18 00:00:00.000000,0.0,10403.229382979951,7064.833073981685
2020-04-19 00:00:00.000000,6290.832807887977,0.0,6290.832807887977
2020-04-20 00:00:00.000000,6290.832807887977,0.0,6290.832807887977
2020-04-21 00:00:00.000000,0.0,10872.507445364634,6290.832807887978
2020-04-22 00:00:00.000000,0.0,10872.507445364634,7520.513399958717
2020-04-23 00:00:00.000000,6863.813950258693,0.0,6863.813950258693
2020-04-24 00:00:00.000000,6863.813950258693,0.0,6863.813950258693
2020-04-25 00:00:00.000000,0.0,10620.167028096384,6863.813950258693
2020-04-26 00:00:00.000000,6766.108413600206,0.0,6766.108413600206
2020-04-27 00:00:00.000000,6766.108413600206,0.0,6766.108413600206
2020-04-28 00:00:00.000000,0.0,10290.659184182823,6766.1084136002055
2020-04-29 00:00:00.000000,0.0,10290.659184182823,7686.093344666151
2020-04-30 00:00:00.000000,7124.223353209769,0.0,7124.223353209769
2020-05-01 00:00:00.000000,0.0,9834.653993939493,7124.22335320977
2020-05-02 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-03 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-04 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-05 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-06 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-07 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-08 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-09 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-10 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-11 00:00:00.000000,7011.1248322794645,0.0,7011.1248322794645
2020-05-12 00:00:00.000000,0.0,13065.830846588642,7011.1248322794645
2020-05-13 00:00:00.000000,0.0,13065.830846588642,7231.937373586813
2020-05-14 00:00:00.000000,0.0,13065.830846588642,7476.268410418022
2020-05-15 00:00:00.000000,7278.974364634533,0.0,7278.974364634533
2020-05-16 00:00:00.000000,0.0,12159.99726801626,7278.974364634533
2020-05-17 00:00:00.000000,0.0,12159.99726801626,7465.0223228351815
2020-05-18 00:00:00.000000,0.0,12159.99726801626,7942.9102154682205
2020-05-19 00:00:00.000000,7574.462298247328,0.0,7574.462298247328
2020-05-20 00:00:00.000000,7574.462298247328,0.0,7574.462298247328
2020-05-21 00:00:00.000000,0.0,12478.52108442723,7574.462298247328
2020-05-22 00:00:00.000000,0.0,12478.52108442723,7943.826522346375
2020-05-23 00:00:00.000000,7580.701558789542,0.0,7580.701558789542
2020-05-24 00:00:00.000000,7580.701558789542,0.0,7580.701558789542
2020-05-25 00:00:00.000000,0.0,12717.164165055432,7580.701558789543
2020-05-26 00:00:00.000000,7307.2825292408515,0.0,7307.2825292408515
2020-05-27 00:00:00.000000,0.0,12343.382650744683,7307.2825292408515
2020-05-28 00:00:00.000000,7104.85105376864,0.0,7104.85105376864
2020-05-29 00:00:00.000000,0.0,12317.702936492095,7104.85105376864
2020-05-30 00:00:00.000000,0.0,12317.702936492095,7202.1609069669275
2020-05-31 00:00:00.000000,7038.335457911583,0.0,7038.335457911583
2020-06-01 00:00:00.000000,0.0,12221.454172445881,7038.335457911583
2020-06-02 00:00:00.000000,6925.898079525081,0.0,6925.898079525081
2020-06-03 00:00:00.000000,0.0,11782.745967208371,6925.898079525081
2020-06-04 00:00:00.000000,6894.084665413618,0.0,6894.084665413618
2020-06-05 00:00:00.000000,0.0,10384.221517417709,6894.084665413618
2020-06-06 00:00:00.000000,6488.061604082584,0.0,6488.061604082584
2020-06-07 00:00:00.000000,6488.061604082584,0.0,6488.061604082584
2020-06-08 00:00:00.000000,0.0,9698.148885026285,6488.061604082585
2020-06-09 00:00:00.000000,6379.4423365702905,0.0,6379.4423365702905
2020-06-10 00:00:00.000000,6379.4423365702905,0.0,6379.4423365702905
2020-06-11 00:00:00.000000,6379.4423365702905,0.0,6379.4423365702905
2020-06-12 00:00:00.000000,0.0,10745.228796648627,6379.4423365702905
2020-06-13 00:00:00.000000,0.0,10745.228796648627,6563.185748992982
2020-06-14 00:00:00.000000,6276.288140122463,0.0,6276.288140122463
2020-06-15 00:00:00.000000,6276.288140122463,0.0,6276.288140122463
2020-06-16 00:00:00.000000,0.0,10739.712765438848,6276.288140122463
2020-06-17 00:00:00.000000,6268.770341186655,0.0,6268.770341186655
2020-06-18 00:00:00.000000,0.0,10078.408908660218,6268.770341186656
2020-06-19 00:00:00.000000,0.0,10078.408908660218,6914.796352231776
2020-06-20 00:00:00.000000,6539.8795408296155,0.0,6539.8795408296155
2020-06-21 00:00:00.000000,0.0,9700.206972455673,6539.8795408296155
2020-06-22 00:00:00.000000,0.0,9700.206972455673,7079.21104849815
2020-06-23 00:00:00.000000,6867.7465364986165,0.0,6867.7465364986165
2020-06-24 00:00:00.000000,0.0,9345.144286975938,6867.7465364986165
2020-06-25 00:00:00.000000,6674.302049758214,0.0,6674.302049758214
2020-06-26 00:00:00.000000,0.0,9049.901084417916,6674.302049758213
2020-06-27 00:00:00.000000,6448.959512756207,0.0,6448.959512756207
2020-06-28 00:00:00.000000,0.0,8073.309354977726,6448.959512756207
2020-06-29 00:00:00.000000,0.0,8073.309354977726,6896.220851021973
2020-06-30 00:00:00.000000,0.0,8073.309354977726,6944.660707151839
2020-07-01 00:00:00.000000,6721.030038018957,0.0,6721.030038018957
2020-07-02 00:00:00.000000,6721.030038018957,0.0,6721.030038018957
2020-07-03 00:00:00.000000,6721.030038018957,0.0,6721.030038018957
2020-07-04 00:00:00.000000,0.0,8597.96602023661,6721.030038018958
2020-07-05 00:00:00.000000,5961.829638432066,0.0,5961.829638432066
2020-07-06 00:00:00.000000,0.0,8391.033973866384,5961.8296384320665
2020-07-07 00:00:00.000000,0.0,8391.033973866384,6319.287685718774
2020-07-08 00:00:00.000000,0.0,8391.033973866384,6661.641871852523
2020-07-09 00:00:00.000000,0.0,8391.033973866384,7120.631430223014
2020-07-10 00:00:00.000000,0.0,8391.033973866384,7651.783880768756
2020-07-11 00:00:00.000000,0.0,8391.033973866384,7743.246151083899
2020-07-12 00:00:00.000000,0.0,8391.033973866384,8558.854653343713
2020-07-13 00:00:00.000000,0.0,8391.033973866384,9842.68285134527
2020-07-14 00:00:00.000000,9624.515968024743,0.0,9624.515968024743
2020-07-15 00:00:00.000000,0.0,7513.283347404172,9624.515968024743
2020-07-16 00:00:00.000000,6539.561825580591,0.0,6539.561825580591
2020-07-17 00:00:00.000000,0.0,6688.036229884016,6539.561825580591
2020-07-18 00:00:00.000000,6459.9741944449715,0.0,6459.9741944449715
2020-07-19 00:00:00.000000,6459.9741944449715,0.0,6459.9741944449715
2020-07-20 00:00:00.000000,6459.9741944449715,0.0,6459.9741944449715
2020-07-21 00:00:00.000000,0.0,6587.777069595117,6459.9741944449715
2020-07-22 00:00:00.000000,0.0,6587.777069595117,6890.814814796492
2020-07-23 00:00:00.000000,0.0,6587.777069595117,6976.4559167012285
2020-07-24 00:00:00.000000,6600.952623734307,0.0,6600.952623734307
2020-07-25 00:00:00.000000,0.0,5259.723206162795,6600.952623734307
2020-07-26 00:00:00.000000,0.0,5259.723206162795,8257.765433675588
2020-07-27 00:00:00.000000,0.0,5259.723206162795,9141.398932310936
2020-07-28 00:00:00.000000,0.0,5259.723206162795,9414.904539031402
2020-07-29 00:00:00.000000,8704.841906199425,0.0,8704.841906199425
2020-07-30 00:00:00.000000,0.0,5172.217413071553,8704.841906199425
2020-07-31 00:00:00.000000,7872.114902694903,0.0,7872.114902694903
2020-08-01 00:00:00.000000,0.0,5145.173139016277,7872.114902694903
2020-08-02 00:00:00.000000,0.0,5145.173139016277,8901.149530498158
2020-08-03 00:00:00.000000,0.0,5145.173139016277,9271.60199650733
2020-08-04 00:00:00.000000,0.0,5145.173139016277,9570.022038570276
2020-08-05 00:00:00.000000,8998.907820139468,0.0,8998.907820139468
2020-08-06 00:00:00.000000,0.0,4088.55421178531,8998.907820139468
2020-08-07 00:00:00.000000,8516.458423148802,0.0,8516.458423148802
2020-08-08 00:00:00.000000,0.0,3454.9527071597577,8516.458423148802
2020-08-09 00:00:00.000000,0.0,3454.9527071597577,9200.539059166435
2020-08-10 00:00:00.000000,0.0,3454.9527071597577,10779.452446338444
2020-08-11 00:00:00.000000,0.0,3454.9527071597577,11321.880021362525
2020-08-12 00:00:00.000000,0.0,3454.9527071597577,12810.964638148382
2020-08-13 00:00:00.000000,0.0,3454.9527071597577,12914.613219363175
2020-08-14 00:00:00.000000,11746.839204343176,0.0,11746.839204343176
2020-08-15 00:00:00.000000,11746.839204343176,0.0,11746.839204343176
2020-08-16 00:00:00.000000,0.0,3465.1443080658337,11746.839204343176
2020-08-17 00:00:00.000000,10759.273076544414,0.0,10759.273076544414
2020-08-18 00:00:00.000000,0.0,3226.168838544052,10759.273076544414
2020-08-19 00:00:00.000000,9452.674696934073,0.0,9452.674696934073
2020-08-20 00:00:00.000000,0.0,2935.613259917414,9452.674696934073
2020-08-21 00:00:00.000000,8607.218078077858,0.0,8607.218078077858
2020-08-22 00:00:00.000000,0.0,2824.817222867692,8607.218078077858
2020-08-23 00:00:00.000000,0.0,2824.817222867692,9189.130425988604
2020-08-24 00:00:00.000000,0.0,2824.817222867692,9406.641352149416
2020-08-25 00:00:00.000000,9189.130425988604,0.0,9189.130425988604
2020-08-26 00:00:00.000000,0.0,2588.487443940452,9189.130425988604
2020-08-27 00:00:00.000000,8909.573782043037,0.0,8909.573782043037
2020-08-28 00:00:00.000000,0.0,2230.181171975729,8909.573782043037
2020-08-29 00:00:00.000000,8809.21562930413,0.0,8809.21562930413
2020-08-30 00:00:00.000000,0.0,1993.0352102498032,8809.21562930413
2020-08-31 00:00:00.000000,0.0,1993.0352102498032,9586.499361301552
2020-09-01 00:00:00.000000,8603.9330026484,0.0,8603.9330026484
2020-09-02 00:00:00.000000,8603.9330026484,0.0,8603.9330026484
2020-09-03 00:00:00.000000,8603.9330026484,0.0,8603.9330026484
2020-09-04 00:00:00.000000,0.0,2421.596679608331,8603.9330026484
2020-09-05 00:00:00.000000,6216.238676554587,0.0,6216.238676554587
2020-09-06 00:00:00.000000,0.0,2046.1615130199432,6216.238676554587
2020-09-07 00:00:00.000000,6030.037978869773,0.0,6030.037978869773
2020-09-08 00:00:00.000000,6030.037978869773,0.0,6030.037978869773
2020-09-09 00:00:00.000000,0.0,1675.0105496860479,6030.037978869773
2020-09-10 00:00:00.000000,5770.411343668435,0.0,5770.411343668435
2020-09-11 00:00:00.000000,5770.411343668435,0.0,5770.411343668435
2020-09-12 00:00:00.000000,5770.411343668435,0.0,5770.411343668435
2020-09-13 00:00:00.000000,5770.411343668435,0.0,5770.411343668435
2020-09-14 00:00:00.000000,0.0,1766.2722202841858,5770.411343668435
2020-09-15 00:00:00.000000,5125.721983264707,0.0,5125.721983264707
2020-09-16 00:00:00.000000,5125.721983264707,0.0,5125.721983264707
2020-09-17 00:00:00.000000,0.0,1767.4903390567956,5125.721983264707
2020-09-18 00:00:00.000000,0.0,1767.4903390567956,5521.639819213429
2020-09-19 00:00:00.000000,5318.378430221898,0.0,5318.378430221898
2020-09-20 00:00:00.000000,5318.378430221898,0.0,5318.378430221898
2020-09-21 00:00:00.000000,5318.378430221898,0.0,5318.378430221898
2020-09-22 00:00:00.000000,0.0,1802.8401458379315,5318.378430221898
2020-09-23 00:00:00.000000,5105.643293013021,0.0,5105.643293013021
2020-09-24 00:00:00.000000,0.0,1622.899965992696,5105.643293013021
2020-09-25 00:00:00.000000,0.0,1622.899965992696,5181.9195914146785
2020-09-26 00:00:00.000000,5100.774593115043,0.0,5100.774593115043
2020-09-27 00:00:00.000000,0.0,1612.6381894135452,5100.774593115043
2020-09-28 00:00:00.000000,4760.507935148786,0.0,4760.507935148786
2020-09-29 00:00:00.000000,4760.507935148786,0.0,4760.507935148786
2020-09-30 00:00:00.000000,4760.507935148786,0.0,4760.507935148786
2020-10-01 00:00:00.000000,4760.507935148786,0.0,4760.507935148786
2020-10-02 00:00:00.000000,4760.507935148786,0.0,4760.507935148786
2020-10-03 00:00:00.000000,4760.507935148786,0.0,4760.507935148786
2020-10-04 00:00:00.000000,4760.507935148786,0.0,4760.507935148786
2020-10-05 00:00:00.000000,0.0,1795.7404508294176,4760.507935148786
2020-10-06 00:00:00.000000,3907.531221004813,0.0,3907.531221004813
2020-10-07 00:00:00.000000,0.0,1707.0909659260867,3907.531221004813
2020-10-08 00:00:00.000000,0.0,1707.0909659260867,4038.977225381121
2020-10-09 00:00:00.000000,0.0,1707.0909659260867,4382.102509532265
2020-10-10 00:00:00.000000,4107.260864018165,0.0,4107.260864018165
2020-10-11 00:00:00.000000,4107.260864018165,0.0,4107.260864018165
2020-10-12 00:00:00.000000,0.0,1587.6539868643854,4107.260864018165
2020-10-13 00:00:00.000000,3823.07080036944,0.0,3823.07080036944
